COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000120,20140416,S,27,21,10,11,46,82,182,398,420,900,486,612,428,384,439,451,476,406,356,246,201,139,104,57,04/16/2014
000120,20140417,P,265,171,148,156,185,393,743,1153,1215,1319,1501,1576,1323,1658,1849,1986,2206,2190,1677,1305,964,789,577,414,04/17/2014
000120,20140417,S,53,23,12,11,39,70,203,451,614,745,821,688,467,602,573,733,725,676,530,501,395,295,157,112,04/17/2014
000120,20140418,P,279,177,151,160,226,425,824,1338,1292,2180,1958,2079,2181,2525,2932,3171,3292,3049,2414,1831,1402,987,738,394,04/18/2014
000120,20140418,S,65,21,19,12,45,107,275,866,769,1619,1125,1053,885,929,853,989,1131,1218,1181,866,579,371,241,93,04/18/2014
000120,20140419,P,266,181,163,148,162,283,695,1182,1682,2051,2350,2480,2483,2581,2761,3040,3364,2429,2045,1379,1122,839,598,429,04/19/2014
000120,20140419,S,57,30,12,21,36,60,305,917,1073,1129,1058,947,778,669,639,621,640,480,454,383,230,200,110,101,04/19/2014
000120,20140420,P,258,172,162,114,173,244,497,983,1555,1955,2443,2799,3008,2958,3149,3098,3055,2752,2518,2179,1770,1160,707,386,04/20/2014
000120,20140420,S,48,23,20,10,21,36,135,509,677,712,649,539,500,421,485,549,570,570,488,440,275,152,82,51,04/20/2014
000120,20140421,P,257,164,142,139,267,543,1080,1587,1776,1712,2023,2050,2124,2158,2143,2131,2091,1777,1426,1018,867,632,459,262,04/21/2014
000120,20140421,S,24,27,12,18,47,127,232,418,580,729,615,534,516,462,456,461,414,371,285,173,156,115,99,46,04/21/2014
000120,20140422,P,202,162,128,146,210,429,816,1147,1385,1498,1556,1419,1585,1610,1645,1852,1854,1572,1251,925,699,574,423,274,04/22/2014
000120,20140422,S,31,11,15,16,40,96,209,325,389,545,421,454,395,406,487,393,338,318,320,220,165,128,89,39,04/22/2014
000120,20140423,P,202,173,117,145,224,419,782,1178,1284,1427,1488,1282,1583,1605,1719,1488,1851,1509,1442,925,723,495,335,344,04/23/2014
000120,20140423,S,29,28,14,16,58,115,245,348,478,544,475,389,555,406,414,305,682,365,382,251,189,135,99,68,04/23/2014
000120,20140424,P,206,175,130,139,229,464,774,1205,1398,1769,1914,1572,1606,1693,1683,1888,2107,1810,1757,1440,1135,841,581,348,04/24/2014
000120,20140424,S,42,30,15,16,39,96,208,351,434,123,419,576,419,511,468,536,529,471,139,9,10,15,22,9,04/24/2014
000120,20140425,P,167,127,146,133,230,418,767,1188,1342,1531,1768,1841,2022,2098,2408,2623,2669,2388,1960,1498,1135,875,619,338,04/25/2014
000120,20140425,S,108,87,27,18,47,95,208,477,691,843,715,662,662,699,690,745,890,910,776,564,365,222,144,87,04/25/2014
000120,20140426,P,242,165,148,133,173,281,591,1046,1537,1827,2121,2166,2192,2329,2558,2764,2479,2339,1689,1301,951,783,553,373,04/26/2014
000120,20140426,S,60,24,13,17,34,75,240,488,722,832,792,726,689,599,651,577,537,487,421,297,203,170,109,73,04/26/2014
000120,20140427,P,269,148,117,83,117,164,398,833,1134,1456,1960,2444,2658,2717,3000,2634,2639,1875,1293,914,1026,954,499,285,04/27/2014
000120,20140427,S,32,31,17,17,21,41,152,496,617,605,587,554,500,453,513,433,426,420,262,157,148,80,58,44,04/27/2014
000120,20140429,P,178,136,98,120,200,442,798,1243,1305,1306,1333,1437,1393,1441,1663,1573,1732,1405,1100,744,496,479,460,274,04/29/2014
000120,20140429,S,19,23,9,8,28,41,75,94,261,379,364,366,314,341,392,389,326,329,252,183,137,113,64,29,04/29/2014
000120,20140430,P,186,186,134,139,199,385,736,1127,1185,1256,1365,1679,1524,1597,1750,1595,1816,1549,1320,934,716,585,389,342,04/30/2014
000120,20140430,S,32,20,20,20,37,98,200,331,462,491,524,396,369,380,475,443,346,333,329,183,153,110,78,71,04/30/2014
000120,20140501,P,246,169,145,175,253,406,791,1123,1282,1250,1580,1293,1402,1477,1887,1895,1836,1683,1356,1123,854,636,508,315,05/01/2014
000120,20140501,S,32,31,12,17,60,96,238,326,566,496,805,488,590,433,605,461,522,423,386,287,198,140,98,54,05/01/2014
000120,20140502,P,230,160,148,150,213,399,758,1118,1113,1482,1591,1788,2001,2174,2404,2274,2432,2363,1837,1449,1138,755,580,391,05/02/2014
000120,20140502,S,30,22,15,16,39,94,223,412,343,841,827,947,622,679,686,805,1006,749,681,480,234,199,130,70,05/02/2014
000120,20140503,P,257,181,129,140,184,323,619,998,1274,1764,1847,2041,2031,2184,2202,2447,2238,1952,1641,1258,1046,790,570,379,05/03/2014
000120,20140503,S,42,23,13,14,25,52,199,407,657,832,867,764,616,572,581,557,477,400,315,274,204,151,137,88,05/03/2014
000120,20140504,P,238,184,151,132,121,244,431,768,1225,1607,2113,2508,2581,2741,2807,2818,2837,2577,1981,1523,1132,776,558,334,05/04/2014
000120,20140504,S,41,19,16,14,22,59,122,301,518,617,736,748,660,611,595,599,531,513,465,327,211,143,86,68,05/04/2014
000120,20140506,P,210,116,123,137,211,428,759,1115,1310,1382,1421,1389,1537,1587,1603,1705,1613,1285,1273,1049,689,566,455,288,05/06/2014
000120,20140506,S,26,13,12,12,32,97,187,283,369,446,407,361,326,345,397,411,266,274,425,384,159,125,95,45,05/06/2014
000120,20140507,P,230,161,145,158,235,402,802,1167,1249,1352,1451,1442,1474,1567,1697,1665,1730,1415,1311,975,709,558,398,277,05/07/2014
000120,20140507,S,22,10,15,16,52,92,188,333,367,413,393,378,359,391,377,373,407,424,345,204,120,105,79,44,05/07/2014
000120,20140508,P,196,162,134,179,211,408,726,1135,1232,1362,1522,1481,1295,1356,1714,1560,1923,1866,1459,943,776,551,400,256,05/08/2014
000120,20140508,S,26,15,18,13,38,90,216,317,402,450,420,381,349,357,380,450,438,429,352,248,182,166,109,63,05/08/2014
000120,20140509,P,179,205,146,127,209,422,686,1206,1105,1457,1483,1543,1688,1795,2044,2233,2051,2156,1805,1398,1088,657,492,329,05/09/2014
000120,20140509,S,37,22,21,19,39,84,166,320,355,847,712,635,712,616,873,880,631,983,731,455,279,199,92,68,05/09/2014
000120,20140510,P,336,188,117,107,171,305,539,919,1162,1477,2009,1793,2138,1926,2354,2041,2203,1969,1605,1187,922,761,547,332,05/10/2014
000120,20140510,S,55,27,21,10,30,60,192,308,469,583,929,540,953,501,934,458,861,512,407,281,233,143,91,58,05/10/2014
000120,20140511,P,227,168,136,100,114,172,279,602,780,1074,1340,1842,1614,1488,1348,1349,1193,933,1043,1201,691,441,300,220,05/11/2014
000120,20140511,S,38,30,19,14,19,23,42,202,291,337,397,460,357,294,214,168,178,111,165,183,131,56,55,30,05/11/2014
000120,20140512,P,177,137,127,96,160,354,567,934,1156,1204,1374,1633,1616,1647,1518,1683,1665,1271,1134,832,612,431,360,280,05/12/2014
000120,20140512,S,11,20,6,8,23,75,123,396,573,655,565,580,522,488,451,379,375,394,250,144,122,108,55,44,05/12/2014
000120,20140513,P,197,133,108,112,198,429,759,1190,1289,1454,1562,1584,1476,1552,1813,1761,1770,1447,1302,977,710,594,431,303,05/13/2014
000120,20140513,S,35,16,8,20,27,101,222,396,536,598,565,498,406,406,405,466,376,367,278,196,145,131,80,36,05/13/2014
000120,20140514,P,213,175,122,146,219,447,797,1143,1267,1418,1579,1516,1685,1713,1751,1874,1907,1557,1440,1048,805,545,445,332,05/14/2014
000120,20140514,S,32,15,11,16,46,116,241,373,485,415,608,416,431,445,386,449,467,389,322,224,189,114,96,58,05/14/2014
000120,20140515,P,229,150,154,149,218,410,827,1117,1272,1613,1630,1694,1673,1779,1804,1705,2275,1890,1578,1216,894,656,406,228,05/15/2014
000120,20140515,S,26,23,17,27,54,105,231,376,463,528,545,464,508,474,513,479,571,448,392,306,199,143,178,154,05/15/2014
000120,20140516,P,161,190,128,183,220,427,783,1160,1356,1679,1621,2071,1961,2182,2483,2409,2374,2161,2034,1567,1106,788,566,352,05/16/2014
000120,20140516,S,122,18,17,16,47,101,250,321,542,607,678,792,710,734,832,856,991,932,852,558,355,220,120,60,05/16/2014
000120,20140517,P,244,195,154,151,172,363,605,982,1475,1706,2112,2198,2017,2304,2410,2447,2259,1972,1629,1327,1064,820,585,371,05/17/2014
000120,20140517,S,40,38,16,14,32,84,229,465,575,741,837,786,646,681,596,611,562,482,442,310,215,178,140,58,05/17/2014
000120,20140518,P,252,182,162,109,160,262,423,760,1180,1682,2150,2611,2823,2815,2903,2972,2942,2586,2197,1684,1271,962,571,369,05/18/2014
000120,20140518,S,41,28,15,9,19,69,109,233,438,598,737,784,751,725,775,700,716,598,511,367,256,168,103,61,05/18/2014
000120,20140520,P,231,148,117,130,212,466,833,1211,1284,1560,1562,1653,1648,1768,1739,1836,1937,1725,1195,769,611,464,325,257,05/20/2014
000120,20140520,S,37,17,8,12,33,102,243,370,449,582,512,482,400,478,450,462,373,380,478,506,439,320,290,177,05/20/2014
000120,20140521,P,149,127,138,149,232,463,814,1222,1351,1411,1609,1633,1699,1721,1791,1861,1814,1677,1451,1134,824,648,514,307,05/21/2014
000120,20140521,S,106,87,17,21,54,103,225,325,470,500,502,524,464,478,412,457,470,406,343,272,206,178,131,72,05/21/2014
000120,20140522,P,243,197,143,182,239,507,835,1222,1350,1540,1669,1744,1849,1934,1936,1911,1946,1716,1664,1260,913,761,533,363,05/22/2014
000120,20140522,S,60,34,15,14,53,133,245,366,488,579,610,612,570,626,669,688,644,580,580,421,307,207,148,90,05/22/2014
